id,stock,close,open,high,low,volume,date,ema(4),ema(10),macd,macd 1st d,high low span,high above ema,close above ema,close relative to high,volume change,volume relative to span,3 days ago,2 days ago,1 day ago,close relative to low,open less than close,central pivot point,to buy
50309,IBM,180.53,181.88,181.88,180.43,2918153,3/2/2017,1.001266596,1.002120614,-0.000854018,-0.003000986,0.008031906,0.006211386,-0.001266596,0.007477981,-0.029954221,-0.268139373,0,1,1,-0.000553925,1,0.002308019,0
50308,IBM,180.05,180.04,181.32,179.7649,1825048,3/3/2017,1.002361539,1.003063719,-0.00070218,0.000151838,0.008637045,0.004692057,-0.002361539,0.007053596,-0.598945891,-0.01442041,1,1,0,-0.001583449,1,0.001823382,0
50307,IBM,180.47,179.72,180.99,179.57,3204434,3/6/2017,1.000017272,0.999896048,0.000121224,0.000823404,0.007868344,0.002864093,-1.73E-05,0.002881365,0.430461667,0.018278849,1,0,1,-0.004986978,0,-0.000701871,0
50306,IBM,180.38,180.71,181.29,180.1997,2977596,3/7/2017,1.000309736,1.000444348,-0.000134611,-0.000255835,0.006044462,0.004735169,-0.000309736,0.005044905,-0.076181591,-0.079342813,0,1,1,-0.000999556,0,0.00134845,0
50305,IBM,179.45,180.75,180.95,179.3,3557396,3/8/2017,1.003296306,1.004469338,-0.001173032,-0.00103842,0.009194762,0.005062568,-0.003296306,0.008358874,0.162984385,0.056414986,1,1,0,-0.000835887,1,0.002507662,0
50304,IBM,177.18,179.15,179.25,175.88,5444076,3/9/2017,1.009690221,1.012994774,-0.003304553,-0.002131521,0.019020205,0.001992814,-0.009690221,0.011683034,0.346556514,0.054883416,1,0,0,-0.007337171,0,0.001448621,0
50303,IBM,177.83,178.21,179.49,177.42,3100116,3/10/2017,1.003599775,1.004308463,-0.000708688,0.002595865,0.011640331,0.005734983,-0.003599775,0.009334758,-0.756087837,-0.015395474,0,0,0,-0.002305573,0,0.002343062,0
50302,IBM,176.46,177.85,178.06,176.415,3482189,3/13/2017,1.006834913,1.009188282,-0.002353369,-0.001644681,0.009322226,0.002232298,-0.006834913,0.009067211,0.109722074,0.084962174,0,0,0,-0.000255015,1,0.002937398,0
50301,IBM,175.72,176.18,176.82,175.211,3147497,3/14/2017,1.006644965,1.008629186,-0.00198422,0.000369149,0.009156613,-0.000385006,-0.006644965,0.006259959,-0.106335923,-0.086110249,0,0,0,-0.002896654,1,0.001121102,0
50300,IBM,175.81,175.71,176.28,174.75,3815537,3/15/2017,1.003677788,1.004653108,-0.00097532,0.001008901,0.008702577,-0.001004448,-0.003677788,0.002673341,0.175084136,0.049705112,0,0,0,-0.006029236,0,-0.001118632,0
50299,IBM,177.24,178.46,179,176.82,4311848,3/16/2017,0.997347975,0.996208331,0.001139645,0.002114965,0.012299707,0.012582063,0.002652025,0.009930038,0.115104011,0.106857324,0,0,1,-0.002369668,1,0.002520123,0
50298,IBM,175.65,176.29,176.79,175.65,5920967,3/17/2017,1.003825637,1.005424911,-0.001599274,-0.002738919,0.006490179,0.002664543,-0.003825637,0.006490179,0.27176625,0.023881477,0,1,0,0,0,0.002163393,0
50297,IBM,175.7,175.65,176.18,175.14,2476125,3/20/2017,1.002123983,1.002604712,-0.000480729,0.001118545,0.00591918,0.000607946,-0.002123983,0.002731929,-1.391222979,-0.00425466,1,0,0,-0.003187251,0,-0.000151774,0
50296,IBM,173.88,176.01,176.23,173.84,3927741,3/21/2017,1.007567922,1.010229192,-0.00266127,-0.002180541,0.013745112,0.005947146,-0.007567922,0.013515068,0.369580377,0.037191129,0,0,1,-0.000230044,0,0.004428341,0
50295,IBM,174.78,174.04,175.06,172.8,3450512,3/22/2017,1.001427773,1.001464674,-3.69E-05,0.002624369,0.012930541,0.000174241,-0.001427773,0.001602014,-0.138306721,-0.093491778,0,1,0,-0.011328527,1,-0.003242171,0
50294,IBM,174.82,174.43,175.67,173.56,3739976,3/23/2017,1.000719184,1.000973773,-0.000254589,-0.000217689,0.012069557,0.00414296,-0.000719184,0.004862144,0.077397288,0.155942896,1,0,1,-0.007207413,0,-0.000781756,0
50293,IBM,173.83,175.12,175.5,173.39,3221672,3/24/2017,1.0038511,1.005203733,-0.001352634,-0.001098045,0.012138296,0.005755988,-0.0038511,0.009607087,-0.160880437,-0.075449174,0,1,1,-0.002531209,1,0.002358626,0
50292,IBM,173.77,172.69,174.16,172.0937,3259049,3/27/2017,1.002518628,1.003187465,-0.000668837,0.000683797,0.011891005,-0.000274282,-0.002518628,0.002244346,0.011468683,1.036823959,1,1,0,-0.009646659,0,-0.002467438,0
50291,IBM,174.51,173.94,175,173,3523345,3/28/2017,0.998960502,0.998461605,0.000498896,0.001167734,0.011460661,0.00384736,0.001039498,0.002807862,0.075012807,0.152782727,1,0,1,-0.008652799,1,-0.001948312,0
50290,IBM,173.94,174.3,174.49,173.46,3085606,3/29/2017,1.001340453,1.00191858,-0.000578128,-0.001077024,0.005921582,0.001821557,-0.001340453,0.00316201,-0.14186484,-0.041741013,0,1,1,-0.002759572,1,0.000134146,0
50289,IBM,173.86,173.86,174.59,173.69,3168254,3/30/2017,1.001080726,1.001368122,-0.000287396,0.000290732,0.005176579,0.003118055,-0.001080726,0.004198781,0.026086292,0.198440575,1,1,0,-0.000977798,0,0.001073661,0
50288,IBM,174.14,173.98,174.95,173.69,2913684,3/31/2017,0.999682652,0.999515127,0.000167525,0.000454921,0.007235558,0.004968778,0.000317348,0.00465143,-0.08737049,-0.082814662,1,0,0,-0.002584128,1,0.000689101,0
50287,IBM,174.5,173.82,174.87,173.38,4286498,4/3/2017,0.998572162,0.998083807,0.000488355,0.000320829,0.008538682,0.003548182,0.001427838,0.002120344,0.320264701,0.026661327,0,0,1,-0.006418338,1,-0.001432665,0
50286,IBM,174.52,173.52,174.96,173.26,3108855,4/4/2017,0.999074635,0.99882729,0.000247346,-0.000241009,0.009741004,0.003446566,0.000925365,0.002521201,-0.378802807,-0.025715237,0,1,1,-0.007219803,0,-0.001566201,0
50285,IBM,172.88,174.7,176.33,172.81,6238894,4/5/2017,1.005131323,1.007041148,-0.001909825,-0.00215717,0.020360944,0.014824715,-0.005131323,0.019956039,0.501697737,0.040584086,1,1,1,-0.000404905,0,0.006517045,0
50284,IBM,172.45,173.47,173.47,172.25,3435403,4/6/2017,1.004582557,1.005899098,-0.001316541,0.000593284,0.007074514,0.001332201,-0.004582557,0.005914758,-0.816058844,-0.008669123,1,1,0,-0.001159756,1,0.001585,0
50283,IBM,172.14,172.08,172.93,171.28,3588302,4/7/2017,1.003835001,1.004988343,-0.001153342,0.000163199,0.009585221,0.000754286,-0.003835001,0.004589288,0.042610405,0.224950254,1,0,0,-0.004995934,0,-0.000135549,0
50282,IBM,171.2,172.53,172.56,171,3789936,4/10/2017,1.005608027,1.00743455,-0.001826523,-0.000673181,0.00911215,0.002335898,-0.005608027,0.007943925,0.053202482,0.171273017,0,0,1,-0.001168224,1,0.002258567,0
50281,IBM,170.58,170.65,171.23,168.98,4890163,4/11/2017,1.005557841,1.007243555,-0.001685714,0.000140809,0.013190292,-0.001747313,-0.005557841,0.003810529,0.224987797,0.058626699,0,1,0,-0.009379763,0,-0.001856411,0
50280,IBM,170.66,171.04,171.2,170.02,3276931,4/12/2017,1.003051881,1.003854074,-0.000802194,0.00088352,0.006914333,0.000112305,-0.003051881,0.003164186,-0.492299655,-0.014044967,1,0,0,-0.003750146,1,-0.00019532,0
50279,IBM,169.53,169.92,171.36,169.53,3205462,4/13/2017,1.005842626,1.007818474,-0.001975848,-0.001173654,0.01079455,0.004951924,-0.005842626,0.01079455,-0.022296006,-0.484147234,0,0,0,0,0,0.003598183,0
50278,IBM,171.1,169.75,171.3,169.62,3720218,4/17/2017,0.997967856,0.996873206,0.00109465,0.003070499,0.009818819,0.003201051,0.002032144,0.001168907,0.13836716,0.070962065,0,0,0,-0.008649912,1,-0.002493668,0
50277,IBM,170.05,170.79,171.69,169.83,6345465,4/18/2017,1.002477978,1.003578766,-0.001100788,-0.002195439,0.010937959,0.007166244,-0.002477978,0.009644222,0.413720192,0.02643806,0,0,1,-0.001293737,1,0.002783495,0
50276,IBM,161.69,161.76,162.64,159.6,192843,4/19/2017,1.032585986,1.044214859,-0.011628873,-0.010528084,0.01880141,-0.026710545,-0.032585986,0.005875441,-31.90482413,-0.000589297,0,1,0,-0.012925969,1,-0.002350176,0
50275,IBM,162.3,161.32,162.4,160.5,6486809,4/20/2017,1.017223024,1.021372223,-0.004149199,0.007479674,0.011706716,-0.016606881,-0.017223024,0.000616143,0.970271516,0.012065402,1,0,0,-0.011090573,1,-0.003491477,0
50274,IBM,160.38,162.05,162.11,160.38,5607756,4/21/2017,1.017640467,1.023285642,-0.005645175,-0.001495977,0.010786881,-0.006853586,-0.017640467,0.010786881,-0.156756642,-0.068812913,0,0,1,0,0,0.003595627,0
50273,IBM,160.75,161.29,161.57,160.42,5320608,4/24/2017,1.009178892,1.011488832,-0.00230994,0.003335235,0.007153966,-0.004077803,-0.009178892,0.005101089,-0.05396902,-0.132556896,0,1,0,-0.002052877,0,0.001016071,0
50272,IBM,160.39,161.78,162.04,160.38,4842189,4/25/2017,1.006866414,1.008939858,-0.002073444,0.000236496,0.010349772,0.003421011,-0.006866414,0.010287424,-0.098802215,-0.104752433,1,0,0,-6.23E-05,0,0.003408359,0
50271,IBM,160.06,160.53,161.1,159.89,4311484,4/26/2017,1.005365378,1.006936654,-0.001571276,0.000502168,0.007559665,0.001132185,-0.005365378,0.006497563,-0.123091029,-0.061415241,0,0,0,-0.001062102,0,0.001811821,0
50270,IBM,160.32,160.29,160.48,159.63,4081640,4/27/2017,1.002240952,1.002769657,-0.000528704,0.001042572,0.005301896,-0.001242948,-0.002240952,0.000998004,-0.056311679,-0.094152693,0,0,0,-0.004303892,0,-0.001101963,0
50269,IBM,160.29,160.5,160.59,159.7,4029533,4/28/2017,1.00145712,1.001890297,-0.000433178,9.55E-05,0.005552436,0.000414488,-0.00145712,0.001871608,-0.012931275,-0.429380408,0,0,1,-0.003680828,1,-0.000603074,0
50268,IBM,158.84,160.05,160.42,158.7,4919710,5/1/2017,1.006359462,1.008590509,-0.002231047,-0.001797869,0.010828507,0.003587654,-0.006359462,0.009947117,0.18094095,0.059845528,0,1,0,-0.00088139,0,0.003021909,0
50267,IBM,159.1,159.44,159.49,158.64,3149949,5/2/2017,1.002828927,1.003451383,-0.000622456,0.00160859,0.005342552,-0.000377638,-0.002828927,0.002451288,-0.561837985,-0.009509061,1,0,0,-0.002891263,1,-0.000146658,0
50266,IBM,158.63,158.74,159.45,158.52,3990429,5/3/2017,1.003480107,1.004630923,-0.001150816,-0.00052836,0.005862699,0.001689155,-0.003480107,0.005169262,0.210623971,0.02783491,0,0,0,-0.000693438,0,0.001491941,0
50265,IBM,159.05,158.89,159.14,158.36,4271669,5/4/2017,1.000498143,1.000470239,2.79E-05,0.00117872,0.004904118,6.77E-05,-0.000498143,0.00056586,0.065838435,0.074487163,0,0,0,-0.004338258,1,-0.001257466,0
50264,IBM,155.05,153.52,155.78,153,12415240,5/5/2017,1.015785474,1.021526072,-0.005740598,-0.005768502,0.0179297,-0.011077315,-0.015785474,0.004708159,0.655933433,0.027334634,0,0,1,-0.013221541,1,-0.002837794,0
